1545.000000000966	-88.59662935916211
1545.001000000966	-88.60683628643145
1545.002000000966	-88.61703210050837
1545.0030000009663	-88.62721680669041
1545.0040000009662	-88.63739041026663
1545.0050000009662	-88.64755291651764
1545.0060000009662	-88.65770433071573
1545.0070000009662	-88.66784465812472
1545.0080000009664	-88.67797390400008
1545.0090000009664	-88.68809207358896
1545.0100000009663	-88.6981991721301
1545.0110000009663	-88.70829520485394
1545.0120000009665	-88.71838017698258
1545.0130000009665	-88.7284540937298
1545.0140000009665	-88.73851696030113
1545.0150000009664	-88.74856878189375
1545.0160000009664	-88.75860956369665
1545.0170000009666	-88.76863931089049
1545.0180000009666	-88.77865802864775
1545.0190000009666	-88.78866572213262
1545.0200000009665	-88.7986623965011
1545.0210000009668	-88.80864805690096
1545.0220000009667	-88.81862270847186
1545.0230000009667	-88.82858635634518
1545.0240000009667	-88.8385390056442
1545.0250000009667	-88.848480661484
1545.0260000009669	-88.85841132897157
1545.0270000009668	-88.86833101320575
1545.0280000009668	-88.87823971927725
1545.0290000009668	-88.8881374522687
1545.030000000967	-88.89802421725462
1545.031000000967	-88.90790001930145
1545.032000000967	-88.91776486346765
1545.033000000967	-88.92761875480352
1545.034000000967	-88.93746169835137
1545.035000000967	-88.94729369914545
1545.036000000967	-88.95711476221207
1545.037000000967	-88.96692489256948
1545.038000000967	-88.97672409522796
1545.0390000009672	-88.98651237518982
1545.0400000009672	-88.99628973744936
1545.0410000009672	-89.006056186993
1545.0420000009672	-89.0158117287992
1545.0430000009674	-89.02555636783846
1545.0440000009673	-89.0352901090734
1545.0450000009673	-89.04501295745874
1545.0460000009673	-89.05472491794129
1545.0470000009673	-89.06442599545997
1545.0480000009675	-89.0741161949459
1545.0490000009675	-89.08379552132226
1545.0500000009674	-89.09346397950449
1545.0510000009674	-89.1031215744001
1545.0520000009676	-89.11276831090886
1545.0530000009676	-89.1224041939227
1545.0540000009676	-89.13202922832576
1545.0550000009675	-89.14164341899442
1545.0560000009675	-89.15124677079726
1545.0570000009677	-89.1608392885951
1545.0580000009677	-89.1704209772411
1545.0590000009677	-89.17999184158056
1545.0600000009676	-89.18955188645117
1545.0610000009679	-89.19910111668287
1545.0620000009678	-89.20863953709785
1545.0630000009678	-89.21816715251074
1545.0640000009678	-89.22768396772832
1545.0650000009678	-89.23718998754991
1545.066000000968	-89.24668521676705
1545.067000000968	-89.25616966016362
1545.068000000968	-89.265643322516
1545.069000000968	-89.27510620859283
1545.070000000968	-89.28455832315522
1545.071000000968	-89.2939996709567
1545.072000000968	-89.30343025674311
1545.073000000968	-89.31285008525286
1545.0740000009682	-89.32225916121672
1545.0750000009682	-89.33165748935794
1545.0760000009682	-89.34104507439224
1545.0770000009682	-89.35042192102782
1545.0780000009681	-89.35978803396532
1545.0790000009683	-89.36914341789793
1545.0800000009683	-89.37848807751136
1545.0810000009683	-89.38782201748381
1545.0820000009683	-89.39714524248602
1545.0830000009685	-89.4064577571813
1545.0840000009684	-89.4157595662255
1545.0850000009684	-89.42505067426701
1545.0860000009684	-89.43433108594684
1545.0870000009684	-89.44360080589858
1545.0880000009686	-89.45285983874841
1545.0890000009686	-89.46210818911513
1545.0900000009685	-89.47134586161016
1545.0910000009685	-89.48057286083755
1545.0920000009687	-89.48978919139405
1545.0930000009687	-89.49899485786892
1545.0940000009687	-89.50818986484428
1545.0950000009686	-89.5173742168948
1545.0960000009686	-89.52654791858785
1545.0970000009688	-89.53571097448355
1545.0980000009688	-89.54486338913469
1545.0990000009688	-89.55400516708681
1545.1000000009687	-89.56313631287819
1545.101000000969	-89.57225683103977
1545.102000000969	-89.58136672609535
1545.103000000969	-89.59046600256144
1545.1040000009689	-89.59955466494735
1545.1050000009689	-89.60863271775516
1545.106000000969	-89.61770016547973
1545.107000000969	-89.62675701260876
1545.108000000969	-89.63580326362278
1545.109000000969	-89.64483892299509
1545.1100000009692	-89.6538639951919
1545.1110000009692	-89.66287848467219
1545.1120000009691	-89.67188239588788
1545.1130000009691	-89.68087573328374
1545.1140000009693	-89.6898585012974
1545.1150000009693	-89.69883070435934
1545.1160000009693	-89.70779234689306
1545.1170000009693	-89.71674343331489
